,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate,Type_f,week_day,day_time
1723,2025-11-30,Grupo Ryanair,FR2406,Sevilla (SVQ),18:30:00,En hora,189,Boeing 737-800,U,NAC,Domingo,Tarde
1724,2025-11-30,Grupo wizz,W43686,Iasi (IAS),18:30:00,En hora,180,Airbus A320,S,EU,Domingo,Tarde
1725,2025-11-30,Jet2,LS804,Manchester (MAN),18:35:00,En hora,189,Boeing 737-800,W,INT,Domingo,Tarde
1726,2025-11-30,Grupo easy,EC7103,"Basel, Switzerland/Mulhouse (BSL)",18:45:00,Retrasado,156,Airbus A319,R,EU,Domingo,Tarde
1727,2025-11-30,Grupo Ryanair,FR8631,Tanger (TNG),18:45:00,En hora,189,Boeing 737-800,W,INT,Domingo,Tarde
1728,2025-11-30,Transavia,HV6066,Rotterdam (RTM),18:50:00,En hora,189,Boeing 737-800,S,EU,Domingo,Tarde
1729,2025-11-30,Grupo easy,U25716,Southend (SEN),18:55:00,En hora,186,Airbus A320neo,M,INT,Domingo,Tarde
1730,2025-11-30,Grupo wizz,W61176,Katowice (KTW),18:55:00,En hora,180,Airbus A320,S,EU,Domingo,Tarde
1731,2025-11-30,Grupo wizz,W61478,Warsaw (WAW),19:00:00,En hora,239,Airbus A321neo,S,EU,Domingo,Tarde
1732,2025-11-30,Grupo easy,EC7159,Milan (LIN),19:05:00,Retrasado,156,Airbus A319,R,EU,Domingo,Tarde
1733,2025-11-30,Grupo wizz,W43180,Bucharest (OTP),19:05:00,En hora,230,Airbus A321,S,EU,Domingo,Tarde
1734,2025-11-30,Grupo Ryanair,FR6394,Dublin (DUB),19:10:00,En hora,197,Boeing 737 MAX 8,Y,INT,Domingo,Tarde
1735,2025-11-30,Grupo Ryanair,FR3160,Bristol (BRS),19:25:00,Retrasado,189,Boeing 737-800,Y,INT,Domingo,Tarde
1736,2025-11-30,Volotea,V72165,Nantes/Atlantique (NTE),19:30:00,En hora,156,Airbus A319,S,EU,Domingo,Tarde
1737,2025-11-30,Grupo wizz,W64406,Sofia (SOF),19:35:00,En hora,239,Airbus A321neo,U,EU,Domingo,Tarde
1738,2025-11-30,Grupo Ryanair,FR2233,Al Aaroui (NDR),19:40:00,En hora,189,Boeing 737-800,W,INT,Domingo,Tarde
1739,2025-11-30,Grupo easy,EC3750,Milan (MXP),19:45:00,Retrasado,180,Airbus A320,R,EU,Domingo,Tarde
1740,2025-11-30,Grupo Ryanair,FR5710,Napoli (NAP),19:45:00,En hora,189,Boeing 737-800,U,EU,Domingo,Tarde
1741,2025-11-30,Grupo Ryanair,FR9015,London (STN),19:45:00,En hora,189,Boeing 737-800,Y,INT,Domingo,Tarde
1742,2025-11-30,Grupo easy,U28058,London (LGW),19:45:00,En hora,180,Airbus A320,M,INT,Domingo,Tarde
1743,2025-11-30,Grupo wizz,W64666,Larnaca (LCA),19:55:00,Retrasado,230,Airbus A321,W,INT,Domingo,Tarde
1744,2025-11-30,Grupo Ryanair,FR8136,Ibiza (IBZ),20:10:00,En hora,189,Boeing 737-800,R,NAC,Domingo,Noche
1745,2025-11-30,Grupo wizz,W62096,Krakow (KRK),20:10:00,Retrasado,239,Airbus A321neo,S,EU,Domingo,Noche
1746,2025-11-30,Grupo easy,EC4212,Napoli (NAP),20:20:00,En hora,180,Airbus A320,R,EU,Domingo,Noche
1747,2025-11-30,Transavia,HV6788,Eindhoven (EIN),20:20:00,En hora,189,Boeing 737-800,S,EU,Domingo,Noche
1748,2025-11-30,Grupo wizz,W67022,Bratislava (BTS),20:20:00,Retrasado,239,Airbus A321neo,S,EU,Domingo,Noche
1749,2025-11-30,Grupo Ryanair,FR6985,Rome (FCO),20:30:00,Retrasado,197,Boeing 737 MAX 8,R,EU,Domingo,Noche
1750,2025-11-30,Eurowings,EW521,Cologne-Bonn (CGN),20:35:00,Retrasado,180,Airbus A320,U,EU,Domingo,Noche
1751,2025-11-30,Air Serbia,JU585,Belgrade (BEG),20:35:00,Retrasado,144,Airbus A319,Y,INT,Domingo,Noche
1752,2025-11-30,Norwegian Air Sweden AOC,D83659,Copenhagen (CPH),20:40:00,En hora,189,Boeing 737 MAX 8,S,EU,Domingo,Noche
1753,2025-11-30,Eurowings,EW2521,Stuttgart (STR),20:40:00,En hora,180,Airbus A320,U,EU,Domingo,Noche
1754,2025-11-30,Grupo Ryanair,FR4587,Porto (OPO),20:40:00,En hora,189,Boeing 737-800,R,EU,Domingo,Noche
1755,2025-11-30,Luxair,LG3596,Luxembourg (LUX),20:40:00,Retrasado,141,Boeing 737-700,U,EU,Domingo,Noche
1756,2025-11-30,Transavia,TO4759,Paris (ORY),20:45:00,En hora,189,Boeing 737-800,U,EU,Domingo,Noche
1757,2025-11-30,Grupo wizz,W62378,Budapest (BUD),20:45:00,Retrasado,239,Airbus A321neo,S,EU,Domingo,Noche
1758,2025-11-30,Grupo Ryanair,FR6275,Edinburgh (EDI),20:50:00,En hora,197,Boeing 737 MAX 8,W,INT,Domingo,Noche
1759,2025-11-30,Grupo Ryanair,RR6944,Warsaw (WMI),20:50:00,En hora,189,Boeing 737-800,R,EU,Domingo,Noche
1760,2025-11-30,Grupo easy,U22326,London (LTN),20:55:00,En hora,186,Airbus A320neo,M,INT,Domingo,Noche
1761,2025-11-30,Grupo wizz,W64738,Skopje (SKP),20:55:00,Retrasado,239,Airbus A321neo,W,INT,Domingo,Noche
1762,2025-11-30,Grupo Ryanair,RR8615,Budapest (BUD),21:00:00,En hora,189,Boeing 737-800,R,EU,Domingo,Noche
1763,2025-11-30,Aer Lingus,EI565,Dublin (DUB),21:05:00,En hora,174,Airbus A320,W,INT,Domingo,Noche
1764,2025-11-30,Grupo Ryanair,FR2896,Palma de Mallorca (PMI),21:15:00,En hora,189,Boeing 737-800,R,NAC,Domingo,Noche
1765,2025-11-30,Transavia,HV5134,Amsterdam (AMS),21:15:00,Retrasado,189,Boeing 737-800,S,EU,Domingo,Noche
1766,2025-11-30,Grupo Ryanair,FR3792,Birmingham (BHX),21:20:00,En hora,189,Boeing 737-800,Y,INT,Domingo,Noche
1767,2025-11-30,Grupo wizz,W43178,Bucharest (BBU),21:20:00,En hora,230,Airbus A321,U,EU,Domingo,Noche
1768,2025-11-30,Grupo wizz,W43406,Cluj-Napoca (CLJ),21:25:00,Retrasado,180,Airbus A320,U,EU,Domingo,Noche
1769,2025-11-30,Grupo easy,U28060,London (LGW),21:30:00,En hora,156,Airbus A319,M,INT,Domingo,Noche
1770,2025-11-30,Grupo wizz,W46020,Rome (FCO),21:35:00,Retrasado,239,Airbus A321neo,S,EU,Domingo,Noche
1771,2025-11-30,Grupo Ryanair,FR5752,Valletta (MLA),21:45:00,En hora,197,Boeing 737 MAX 8,S,EU,Domingo,Noche
1772,2025-11-30,Grupo easy,U22706,Bristol (BRS),21:50:00,En hora,186,Airbus A320neo,M,INT,Domingo,Noche
1773,2025-11-30,Volotea,V71415,Verona (VRN),21:55:00,En hora,180,Airbus A320,U,EU,Domingo,Noche
1774,2025-11-30,Grupo wizz,W64116,Belgrade (BEG),21:55:00,En hora,239,Airbus A321neo,W,INT,Domingo,Noche
1775,2025-11-30,Grupo wizz,W45154,Tirana (TIA),22:45:00,Retrasado,230,Airbus A321,W,INT,Domingo,Noche
1776,2025-11-30,Grupo Ryanair,FR5220,Bologna (BLQ),22:50:00,En hora,197,Boeing 737 MAX 8,S,EU,Domingo,Noche
1777,2025-11-30,Grupo wizz,W61706,Gdansk (GDN),22:50:00,En hora,230,Airbus A321,U,EU,Domingo,Noche
1778,2025-11-30,Grupo Ryanair,FR9406,Fes (FEZ),23:15:00,En hora,189,Boeing 737-800,Y,INT,Domingo,Noche
1779,2025-12-01,Grupo Ryanair,FR3180,Rome (FCO),06:00:00,En hora,189,Boeing 737-800,S,EU,Lunes,Mañana
1780,2025-12-01,Grupo Ryanair,FR846,Milan (BGY),06:10:00,En hora,189,Boeing 737-800,S,EU,Lunes,Mañana
1781,2025-12-01,Grupo easy,EC7105,Geneva (GVA),06:15:00,En hora,156,Airbus A319,R,EU,Lunes,Mañana
1782,2025-12-01,Grupo Ryanair,FR2233,Al Aaroui (NDR),06:20:00,En hora,189,Boeing 737-800,W,INT,Lunes,Mañana
1783,2025-12-01,Grupo Ryanair,FR8384,Budapest (BUD),06:25:00,En hora,197,Boeing 737 MAX 8,U,EU,Lunes,Mañana
1784,2025-12-01,Grupo Ryanair,FR3078,Lisbon (LIS),06:30:00,En hora,189,Boeing 737-800,S,EU,Lunes,Mañana
1785,2025-12-01,Grupo easy,EC8062,London (LGW),06:45:00,Retrasado,156,Airbus A319,M,INT,Lunes,Mañana
1786,2025-12-01,Grupo Ryanair,FR3035,Krakow (KRK),06:45:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana
1787,2025-12-01,Grupo Ryanair,FR8215,London (STN),06:45:00,En hora,197,Boeing 737 MAX 8,Y,INT,Lunes,Mañana
1788,2025-12-01,Grupo easy,EC7141,Strasbourg (SXB),07:20:00,En hora,156,Airbus A319,R,EU,Lunes,Mañana
1789,2025-12-01,Grupo easy,EC7151,Milan (MXP),07:20:00,En hora,156,Airbus A319,R,EU,Lunes,Mañana
1790,2025-12-01,Grupo Ryanair,FR3028,Ibiza (IBZ),07:35:00,En hora,189,Boeing 737-800,S,NAC,Lunes,Mañana
1791,2025-12-01,Grupo Ryanair,LW1342,Palma de Mallorca (PMI),07:40:00,En hora,180,Airbus A320,R,NAC,Lunes,Mañana
1792,2025-12-01,Grupo Ryanair,FR1165,Sevilla (SVQ),07:55:00,En hora,189,Boeing 737-800,U,NAC,Lunes,Mañana
1793,2025-12-01,Norwegian Air Sweden AOC,D85510,Copenhagen (CPH),08:00:00,En hora,189,Boeing 737-800,R,EU,Lunes,Mañana
1794,2025-12-01,Grupo Ryanair,FR58,Napoli (NAP),08:35:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Lunes,Mañana
1795,2025-12-01,Grupo Ryanair,FR575,Bologna (BLQ),08:40:00,En hora,189,Boeing 737-800,S,EU,Lunes,Mañana
1796,2025-12-01,Grupo easy,EC1376,Geneva (GVA),08:45:00,En hora,156,Airbus A319,R,EU,Lunes,Mañana
1797,2025-12-01,Grupo Ryanair,LW12,Vienna (VIE),09:00:00,En hora,180,Airbus A320,S,EU,Lunes,Mañana
1798,2025-12-01,Grupo Ryanair,FR6078,Ouarzazate (OZZ),09:05:00,En hora,189,Boeing 737-800,Y,INT,Lunes,Mañana
1799,2025-12-01,Grupo wizz,W62048,Krakow (KRK),09:05:00,En hora,239,Airbus A321neo,U,EU,Lunes,Mañana
1800,2025-12-01,Volotea,V72327,Strasbourg (SXB),09:10:00,Retrasado,156,Airbus A319,R,EU,Lunes,Mañana
1801,2025-12-01,Air Arabia Maroc,3O398,Rabat (RBA),09:20:00,En hora,174,Airbus A320,Y,INT,Lunes,Mañana
1802,2025-12-01,Eurowings,EW2521,Stuttgart (STR),09:20:00,Retrasado,150,Airbus A319,S,EU,Lunes,Mañana
1803,2025-12-01,Grupo wizz,W43176,Bucharest (OTP),09:25:00,En hora,230,Airbus A321,U,EU,Lunes,Mañana
1804,2025-12-01,Grupo wizz,W45088,Tirana (TIA),09:25:00,En hora,230,Airbus A321,W,INT,Lunes,Mañana
1805,2025-12-01,Grupo wizz,W62376,Budapest (BUD),09:25:00,Retrasado,239,Airbus A321neo,U,EU,Lunes,Mañana
1806,2025-12-01,Volotea,V73573,Asturias (OVD),09:30:00,En hora,156,Airbus A319,S,NAC,Lunes,Mañana
1807,2025-12-01,Grupo easy,EC1030,"Basel, Switzerland/Mulhouse (BSL)",09:35:00,En hora,180,Airbus A320,R,EU,Lunes,Mañana
1808,2025-12-01,Grupo Ryanair,FR2834,Charleroi (CRL),09:40:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana
1809,2025-12-01,Transavia,HV6062,Rotterdam (RTM),09:40:00,En hora,189,Boeing 737-800,S,EU,Lunes,Mañana
1810,2025-12-01,Eurowings,EW9441,Dusseldorf (DUS),09:45:00,En hora,226,Airbus A321,R,EU,Lunes,Mañana
1811,2025-12-01,Grupo Ryanair,FR2495,Palma de Mallorca (PMI),09:45:00,En hora,189,Boeing 737-800,R,NAC,Lunes,Mañana
1812,2025-12-01,Grupo Ryanair,FR4545,Porto (OPO),09:50:00,En hora,189,Boeing 737-800,S,EU,Lunes,Mañana
1813,2025-12-01,Air Serbia,JU581,Belgrade (BEG),09:55:00,Retrasado,144,Airbus A319,W,INT,Lunes,Mañana
1814,2025-12-01,Grupo easy,EC7656,Lisbon (LIS),10:00:00,En hora,230,Airbus A321,R,EU,Lunes,Mañana
1815,2025-12-01,Transavia,HV5132,Amsterdam (AMS),10:05:00,Retrasado,189,Boeing 737-800,S,EU,Lunes,Mañana
1816,2025-12-01,Grupo wizz,W46018,Rome (FCO),10:05:00,Retrasado,239,Airbus A321neo,U,EU,Lunes,Mañana
1817,2025-12-01,Grupo Ryanair,FR9175,Bristol (BRS),10:10:00,En hora,189,Boeing 737-800,Y,INT,Lunes,Mañana
1818,2025-12-01,Grupo Ryanair,FR6559,Liverpool (LPL),10:15:00,En hora,189,Boeing 737-800,Y,INT,Lunes,Mañana
1819,2025-12-01,Grupo wizz,W61476,Warsaw (WAW),10:15:00,En hora,230,Airbus A321,U,EU,Lunes,Mañana
1820,2025-12-01,Grupo Ryanair,FR3143,Milan (BGY),10:20:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana
1821,2025-12-01,Grupo easy,U22324,London (LTN),10:25:00,En hora,186,Airbus A320neo,M,INT,Lunes,Mañana
1822,2025-12-01,Grupo Ryanair,FR7808,London (LTN),10:35:00,En hora,197,Boeing 737 MAX 8,W,INT,Lunes,Mañana
1823,2025-12-01,Grupo easy,EC7131,Nice/Cote D'Azur (NCE),10:40:00,En hora,156,Airbus A319,R,EU,Lunes,Mañana
1824,2025-12-01,Grupo easy,U28056,London (LGW),10:40:00,En hora,156,Airbus A319,M,INT,Lunes,Mañana
1825,2025-12-01,Grupo Ryanair,FR2239,Marrakech (RAK),10:45:00,Retrasado,189,Boeing 737-800,Y,INT,Lunes,Mañana
1826,2025-12-01,Grupo Ryanair,FR3121,Beauvais (BVA),10:45:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana
1827,2025-12-01,Grupo Ryanair,FR3976,Dublin (DUB),10:45:00,En hora,189,Boeing 737-800,Y,INT,Lunes,Mañana
1828,2025-12-01,Grupo Ryanair,FR3039,Prague (PRG),10:55:00,En hora,189,Boeing 737-800,R,EU,Lunes,Mañana
1829,2025-12-01,Grupo Ryanair,FR9045,London (STN),11:00:00,En hora,189,Boeing 737-800,W,INT,Lunes,Mañana
1830,2025-12-01,Grupo easy,U22002,Manchester (MAN),11:20:00,En hora,180,Airbus A320,M,INT,Lunes,Mañana
1831,2025-12-01,Aer Lingus,EI563,Dublin (DUB),11:30:00,En hora,174,Airbus A320,Y,INT,Lunes,Mañana
1832,2025-12-01,Grupo Ryanair,FR7539,Milan (MXP),11:30:00,En hora,189,Boeing 737-800,U,EU,Lunes,Mañana
1833,2025-12-01,Transavia,TO4755,Paris (ORY),11:30:00,Retrasado,189,Boeing 737-800,R,EU,Lunes,Mañana
1834,2025-12-01,Grupo Ryanair,FR1279,Copenhagen (CPH),11:35:00,En hora,189,Boeing 737-800,S,EU,Lunes,Mañana
1835,2025-12-01,Grupo easy,EC7197,Birmingham (BHX),11:40:00,En hora,156,Airbus A319,M,INT,Lunes,Mañana
1836,2025-12-01,Grupo Ryanair,FR777,Venice (VCE),11:55:00,En hora,197,Boeing 737 MAX 8,S,EU,Lunes,Mañana
1837,2025-12-01,Grupo Ryanair,FR8217,London (STN),12:00:00,En hora,189,Boeing 737-800,W,INT,Lunes,Tarde
1838,2025-12-01,Grupo Ryanair,FR6973,Rome (FCO),12:35:00,Retrasado,197,Boeing 737 MAX 8,S,EU,Lunes,Tarde
1839,2025-12-01,Grupo Ryanair,FR774,Torino (TRN),12:40:00,En hora,189,Boeing 737-800,U,EU,Lunes,Tarde
1840,2025-12-01,Grupo Ryanair,FR483,Malaga (AGP),12:45:00,Retrasado,189,Boeing 737-800,S,NAC,Lunes,Tarde
1841,2025-12-01,Pegasus Airlines,PC1092,Istanbul (SAW),12:45:00,Retrasado,220,Airbus A321,W,INT,Lunes,Tarde
1842,2025-12-01,Norwegian Air Sweden AOC,D83657,Copenhagen (CPH),12:50:00,En hora,189,Boeing 737-800,S,EU,Lunes,Tarde
1843,2025-12-01,Grupo easy,EC7137,Lyon (LYS),12:55:00,En hora,156,Airbus A319,R,EU,Lunes,Tarde
1844,2025-12-01,Grupo wizz,W67022,Bratislava (BTS),12:55:00,En hora,239,Airbus A321neo,S,EU,Lunes,Tarde
1845,2025-12-01,Grupo Ryanair,FR3108,Luxembourg (LUX),13:00:00,En hora,197,Boeing 737 MAX 8,U,EU,Lunes,Tarde
1846,2025-12-01,Grupo wizz,W46330,Milan (MXP),13:10:00,Retrasado,239,Airbus A321neo,U,EU,Lunes,Tarde
1847,2025-12-01,Grupo Ryanair,FR8631,Tanger (TNG),13:20:00,En hora,189,Boeing 737-800,W,INT,Lunes,Tarde
1848,2025-12-01,HiSky,H4264,Bucharest (OTP),13:20:00,En hora,186,Airbus A320,R,EU,Lunes,Tarde
1849,2025-12-01,Norwegian Air Sweden AOC,D81741,Oslo (OSL),13:25:00,En hora,189,Boeing 737-800,U,EU,Lunes,Tarde
1850,2025-12-01,Eurowings,EW521,Cologne-Bonn (CGN),13:25:00,Retrasado,180,Airbus A320,S,EU,Lunes,Tarde
1851,2025-12-01,Pegasus Airlines,PC1528,Izmir (ADB),13:30:00,En hora,180,Airbus A320,W,INT,Lunes,Tarde
1852,2025-12-01,Luxair,LG3592,Luxembourg (LUX),13:35:00,Retrasado,76,de Havilland Dash 8-400,U,EU,Lunes,Tarde
1853,2025-12-01,Grupo easy,EC7153,Milan (MXP),13:40:00,En hora,156,Airbus A319,R,EU,Lunes,Tarde
1854,2025-12-01,Grupo Ryanair,FR4585,Porto (OPO),13:40:00,En hora,189,Boeing 737-800,U,EU,Lunes,Tarde
1855,2025-12-01,Grupo Ryanair,FR3189,Fes (FEZ),13:50:00,En hora,189,Boeing 737-800,Y,INT,Lunes,Tarde
1856,2025-12-01,Jet2,LS804,Manchester (MAN),13:50:00,En hora,189,Boeing 737-800,W,INT,Lunes,Tarde
1857,2025-12-01,Grupo Ryanair,FR3792,Birmingham (BHX),13:55:00,En hora,189,Boeing 737-800,Y,INT,Lunes,Tarde
1858,2025-12-01,Air Baltic,BT684,Riga (RIX),14:05:00,En hora,148,Airbus A220-300,S,EU,Lunes,Tarde
1859,2025-12-01,Grupo Ryanair,FR2889,Palma de Mallorca (PMI),14:05:00,En hora,189,Boeing 737-800,S,NAC,Lunes,Tarde
1860,2025-12-01,Norwegian Air Sweden AOC,D85502,Stockholm (ARN),14:40:00,En hora,189,Boeing 737-800,U,EU,Lunes,Tarde
1861,2025-12-01,Bluebird Airways,BZ251,Tel Aviv (TLV),14:45:00,Retrasado,189,Boeing 737-800,Y,INT,Lunes,Tarde
1862,2025-12-01,Grupo easy,EC7107,Geneva (GVA),14:45:00,En hora,156,Airbus A319,R,EU,Lunes,Tarde
1863,2025-12-01,Turkish Airlines,TK608,Ankara (ESB),14:45:00,En hora,165,Boeing 737-800,W,INT,Lunes,Tarde
1864,2025-12-01,Volotea,V71443,Ancona (AOI),14:45:00,En hora,180,Airbus A320,R,EU,Lunes,Tarde
1865,2025-12-01,Grupo wizz,W64406,Sofia (SOF),14:50:00,En hora,239,Airbus A321neo,U,EU,Lunes,Tarde
1866,2025-12-01,Grupo easy,EC4212,Napoli (NAP),14:55:00,Retrasado,180,Airbus A320,R,EU,Lunes,Tarde
1867,2025-12-01,SmartWings,QS1059,Prague (PRG),14:55:00,En hora,149,Airbus A220-300,S,EU,Lunes,Tarde
1868,2025-12-01,Air Arabia Maroc,3O376,Al Aaroui (NDR),15:00:00,En hora,174,Airbus A320,Y,INT,Lunes,Tarde
1869,2025-12-01,Grupo Ryanair,FR3146,Oujda (OUD),15:10:00,Retrasado,189,Boeing 737-800,W,INT,Lunes,Tarde
1870,2025-12-01,Grupo Ryanair,FR2330,Al Aaroui (NDR),15:15:00,En hora,189,Boeing 737-800,Y,INT,Lunes,Tarde
1871,2025-12-01,Grupo Ryanair,FR1681,Frankfurt-Hahn (HHN),15:35:00,En hora,189,Boeing 737-800,U,EU,Lunes,Tarde
1872,2025-12-01,Grupo wizz,W61412,Warsaw (WMI),15:40:00,En hora,239,Airbus A321neo,U,EU,Lunes,Tarde
1873,2025-12-01,Pegasus Airlines,PC1094,Istanbul (SAW),15:45:00,Retrasado,220,Airbus A321,W,INT,Lunes,Tarde
1874,2025-12-01,Grupo Ryanair,FR867,Venice (VCE),16:05:00,Retrasado,189,Boeing 737-800,U,EU,Lunes,Tarde
1875,2025-12-01,Grupo Ryanair,FR9811,London (STN),16:05:00,En hora,189,Boeing 737-800,Y,INT,Lunes,Tarde
1876,2025-12-01,Grupo wizz,W43564,Timisoara (TSR),16:25:00,Retrasado,180,Airbus A320,R,EU,Lunes,Tarde
1877,2025-12-01,Volotea,V73735,Murcia (RMU),16:35:00,En hora,180,Airbus A320,R,NAC,Lunes,Tarde
1878,2025-12-01,Grupo Ryanair,FR2507,Cologne-Bonn (CGN),16:45:00,En hora,197,Boeing 737 MAX 8,S,EU,Lunes,Tarde
1879,2025-12-01,Grupo Ryanair,FR5718,Bratislava (BTS),16:50:00,Retrasado,197,Boeing 737 MAX 8,S,EU,Lunes,Tarde
1880,2025-12-01,Grupo Ryanair,FR6305,Milan (BGY),16:50:00,Retrasado,189,Boeing 737-800,U,EU,Lunes,Tarde
1881,2025-12-01,Grupo Ryanair,FR6874,Dublin (DUB),16:55:00,En hora,189,Boeing 737-800,W,INT,Lunes,Tarde
1882,2025-12-01,Grupo easy,U23372,Liverpool (LPL),17:00:00,En hora,156,Airbus A319,M,INT,Lunes,Tarde
1883,2025-12-01,Grupo Ryanair,FR5270,Manchester (MAN),17:05:00,En hora,189,Boeing 737-800,W,INT,Lunes,Tarde
1884,2025-12-01,Grupo Ryanair,RR6300,Sofia (SOF),17:05:00,En hora,189,Boeing 737-800,S,EU,Lunes,Tarde
1885,2025-12-01,Grupo easy,EC7173,Berlin (BER),17:10:00,En hora,156,Airbus A319,R,EU,Lunes,Tarde
1886,2025-12-01,Volotea,V73700,Vitoria (VIT),17:15:00,En hora,156,Airbus A319,S,NAC,Lunes,Tarde
1887,2025-12-01,Grupo wizz,W67920,Kopitnari (KUT),17:15:00,En hora,239,Airbus A321neo,W,INT,Lunes,Tarde
1888,2025-12-01,Grupo Ryanair,FR1786,Vilnius (VNO),17:30:00,En hora,189,Boeing 737-800,U,EU,Lunes,Tarde
1889,2025-12-01,Grupo Ryanair,FR2922,Brussels (BRU),17:30:00,Retrasado,189,Boeing 737-800,U,EU,Lunes,Tarde
1890,2025-12-01,Grupo easy,EC3737,Milan (MXP),17:35:00,En hora,156,Airbus A319,R,EU,Lunes,Tarde
1891,2025-12-01,Grupo easy,EC7199,Edinburgh (EDI),17:35:00,En hora,156,Airbus A319,M,INT,Lunes,Tarde
1892,2025-12-01,Transavia,HV5134,Amsterdam (AMS),17:50:00,Retrasado,232,Airbus A321neo,S,EU,Lunes,Tarde
1893,2025-12-01,Grupo Ryanair,FR269,Milan (MXP),18:00:00,En hora,189,Boeing 737-800,U,EU,Lunes,Tarde
1894,2025-12-01,Grupo easy,EC7205,Southampton (SOU),18:05:00,En hora,156,Airbus A319,M,INT,Lunes,Tarde
1895,2025-12-01,Grupo Ryanair,FR3320,Milan (BGY),18:30:00,Retrasado,189,Boeing 737-800,S,EU,Lunes,Tarde
1896,2025-12-01,Grupo wizz,W43686,Iasi (IAS),18:30:00,En hora,180,Airbus A320,R,EU,Lunes,Tarde
1897,2025-12-01,Grupo Ryanair,FR3174,Ibiza (IBZ),18:45:00,Retrasado,189,Boeing 737-800,U,NAC,Lunes,Tarde
1898,2025-12-01,Grupo wizz,W61478,Warsaw (WAW),19:00:00,En hora,230,Airbus A321,U,EU,Lunes,Tarde
1899,2025-12-01,Grupo Ryanair,FR3185,Rabat (RBA),19:05:00,Retrasado,189,Boeing 737-800,W,INT,Lunes,Tarde
1900,2025-12-01,Grupo Ryanair,FR9307,Cork (ORK),19:15:00,En hora,189,Boeing 737-800,Y,INT,Lunes,Tarde
1901,2025-12-01,Grupo Ryanair,FR8231,London (STN),19:25:00,Retrasado,197,Boeing 737 MAX 8,W,INT,Lunes,Tarde
1902,2025-12-01,Eurowings,EW7521,Hamburg (HAM),19:40:00,Retrasado,180,Airbus A320,U,EU,Lunes,Tarde
1903,2025-12-01,Grupo Ryanair,LW2896,Palma de Mallorca (PMI),19:40:00,Retrasado,180,Airbus A320,S,NAC,Lunes,Tarde
1904,2025-12-01,Grupo wizz,W61706,Gdansk (GDN),19:40:00,En hora,230,Airbus A321,R,EU,Lunes,Tarde
1905,2025-12-01,Grupo Ryanair,FR133,Berlin (BER),19:45:00,En hora,197,Boeing 737 MAX 8,U,EU,Lunes,Tarde
1906,2025-12-01,Grupo Ryanair,LW7351,Vienna (VIE),19:45:00,Retrasado,180,Airbus A320,S,EU,Lunes,Tarde
1907,2025-12-01,Grupo easy,U28058,London (LGW),19:45:00,En hora,156,Airbus A319,M,INT,Lunes,Tarde
1908,2025-12-01,Volotea,V71415,Verona (VRN),19:55:00,En hora,180,Airbus A320,R,EU,Lunes,Tarde
1909,2025-12-01,Grupo wizz,W64666,Larnaca (LCA),19:55:00,En hora,230,Airbus A321,W,INT,Lunes,Tarde
1910,2025-12-01,Grupo Ryanair,FR3080,Malaga (AGP),20:00:00,Retrasado,189,Boeing 737-800,S,NAC,Lunes,Noche
1911,2025-12-01,Air Arabia Maroc,3O378,Tanger (TNG),20:05:00,En hora,174,Airbus A320,Y,INT,Lunes,Noche
1912,2025-12-01,Grupo Ryanair,FR3807,Charleroi (CRL),20:05:00,En hora,189,Boeing 737-800,U,EU,Lunes,Noche
1913,2025-12-01,Grupo Ryanair,FR6341,Rome (FCO),20:10:00,En hora,189,Boeing 737-800,S,EU,Lunes,Noche
1914,2025-12-01,Grupo Ryanair,FR6597,Manchester (MAN),20:10:00,Retrasado,189,Boeing 737-800,Y,INT,Lunes,Noche
1915,2025-12-01,Grupo easy,EC1956,Milan (LIN),20:15:00,Retrasado,180,Airbus A320,R,EU,Lunes,Noche
1916,2025-12-01,Grupo wizz,W42940,Vienna (VIE),20:20:00,En hora,239,Airbus A321neo,U,EU,Lunes,Noche
1917,2025-12-01,Grupo easy,EC1010,"Basel, Switzerland/Mulhouse (BSL)",20:30:00,En hora,156,Airbus A319,R,EU,Lunes,Noche
1918,2025-12-01,T'Way Air,TW408,Seoul/Incheon (ICN),20:30:00,Retrasado,246,Airbus A330-200,W,INT,Lunes,Noche
1919,2025-12-01,Volotea,V72135,Bordeaux (BOD),20:30:00,En hora,180,Airbus A320,S,EU,Lunes,Noche
1920,2025-12-01,Grupo Ryanair,FR5710,Napoli (NAP),20:40:00,En hora,189,Boeing 737-800,U,EU,Lunes,Noche
1921,2025-12-01,Grupo Ryanair,RR8394,Budapest (BUD),20:40:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Lunes,Noche
1922,2025-12-01,Transavia,TO4759,Paris (ORY),20:45:00,En hora,186,Airbus A320neo,S,EU,Lunes,Noche
1923,2025-12-01,Grupo wizz,W62378,Budapest (BUD),20:45:00,En hora,239,Airbus A321neo,R,EU,Lunes,Noche
1924,2025-12-01,Grupo Ryanair,FR2098,Bologna (BLQ),20:50:00,En hora,189,Boeing 737-800,S,EU,Lunes,Noche
