Unnamed: 0,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate
257.0,17/11/2025 14-06-56,easyJet Europe,EC1956,Milan (LIN),20:15,Ha salido,,,
258.0,17/11/2025 14-06-56,Wizz Air Malta,W42940,Vienna (VIE),20:20,"Retrasado, Ha salido",,,
259.0,17/11/2025 14-06-56,easyJet Europe,EC1010,"Basel, Switzerland/Mulhouse (BSL)",20:30,Ha salido,,,
260.0,17/11/2025 14-06-56,T'Way Air,TW408,Seoul/Incheon (ICN),20:30,Ha salido,,,
261.0,17/11/2025 14-06-56,Volotea,V72135,Bordeaux (BOD),20:30,Ha salido,,,
262.0,17/11/2025 14-06-56,Air Serbia,JU585,Belgrade (BEG),20:35,Ha salido,,,
263.0,17/11/2025 14-06-56,Ryanair,FR5710,Napoli (NAP),20:40,Ha salido,,,
264.0,17/11/2025 14-06-56,BUZZ,RR8394,Budapest (BUD),20:40,"Retrasado, Ha salido",,,
265.0,17/11/2025 14-06-56,Transavia,TO4759,Paris (ORY),20:45,Ha salido,,,
266.0,17/11/2025 14-06-56,Wizz Air,W62378,Budapest (BUD),20:45,"Retrasado, Ha salido",,,
267.0,17/11/2025 14-06-56,Ryanair,FR2098,Bologna (BLQ),20:50,Ha salido,,,
268.0,17/11/2025 14-06-56,Ryanair,FR3928,Trieste (TRS),20:50,Ha salido,,,
269.0,17/11/2025 14-06-56,Volotea,V72165,Nantes/Atlantique (NTE),20:50,"Retrasado, Ha salido",,,
270.0,17/11/2025 14-06-56,Ryanair,FR878,Venice (VCE),20:55,Ha salido,,,
271.0,17/11/2025 14-06-56,Aer Lingus,EI565,Dublin (DUB),21:05,Ha salido,,,
272.0,17/11/2025 14-06-56,Ryanair,FR6275,Edinburgh (EDI),21:05,Ha salido,,,
273.0,17/11/2025 14-06-56,Ryanair,FR6920,Dublin (DUB),21:10,Ha salido,,,
274.0,17/11/2025 14-06-56,easyJet Europe,EC1380,Geneva (GVA),21:20,"Retrasado, Ha salido",,,
275.0,17/11/2025 14-06-56,Wizz Air Malta,W43178,Bucharest (BBU),21:20,"Retrasado, Ha salido",,,
276.0,17/11/2025 14-06-56,Wizz Air Malta,W43406,Cluj-Napoca (CLJ),21:25,Ha salido,,,
277.0,17/11/2025 14-06-56,Ryanair,FR2402,Sevilla (SVQ),21:30,"Retrasado, Ha salido",,,
278.0,17/11/2025 14-06-56,BUZZ,RR4084,Warsaw (WMI),21:30,"Retrasado, Ha salido",,,
279.0,17/11/2025 14-06-56,Wizz Air Malta,W46020,Rome (FCO),21:35,"Retrasado, Ha salido",,,
280.0,17/11/2025 14-06-56,Ryanair,FR3168,Newcastle (NCL),21:45,Ha salido,,,
281.0,17/11/2025 14-06-56,Ryanair,FR4587,Porto (OPO),21:45,Ha salido,,,
282.0,17/11/2025 14-06-56,Ryanair,FR1527,Valletta (MLA),21:50,"Retrasado, Ha salido",,,
283.0,17/11/2025 14-06-56,Ryanair,FR2250,Marrakech (RAK),21:50,Ha salido,,,
284.0,17/11/2025 14-06-56,Easyjet,U22706,Bristol (BRS),21:55,Ha salido,,,
285.0,17/11/2025 14-06-56,Wizz Air,W64116,Belgrade (BEG),21:55,Ha salido,,,
286.0,17/11/2025 14-06-56,Ryanair,FR8574,Rome (FCO),22:20,Ha salido,,,
287.0,17/11/2025 14-06-56,Wizz Air Malta,W45154,Tirana (TIA),22:45,Ha salido,,,
288.0,18/11/2025 14-12-47,easyJet Europe,EC7105,Geneva (GVA),06:00,Ha salido,,,
289.0,18/11/2025 14-12-47,Ryanair,FR3189,Fes (FEZ),06:15,Ha salido,,,
290.0,18/11/2025 14-12-47,Ryanair,FR2507,Cologne-Bonn (CGN),06:20,Ha salido,,,
291.0,18/11/2025 14-12-47,Ryanair,FR4545,Porto (OPO),06:35,Ha salido,,,
292.0,18/11/2025 14-12-47,easyJet Europe,EC8062,London (LGW),07:30,Ha salido,,,
293.0,18/11/2025 14-12-47,Ryanair,FR3166,Palermo (PMO),07:35,Ha salido,,,
294.0,18/11/2025 14-12-47,Ryanair,FR5718,Bratislava (BTS),07:35,Ha salido,,,
295.0,18/11/2025 14-12-47,Ryanair,FR3193,Riga (RIX),07:55,Ha salido,,,
296.0,18/11/2025 14-12-47,easyJet Europe,EC3737,Milan (MXP),08:00,Ha salido,,,
297.0,18/11/2025 14-12-47,Ryanair,FR133,Berlin (BER),08:50,Ha salido,,,
298.0,18/11/2025 14-12-47,Wizz Air Malta,W43938,Chisinau (KIV),09:00,Ha salido,,,
299.0,18/11/2025 14-12-47,Wizz Air,W62048,Krakow (KRK),09:05,Ha salido,,,
300.0,18/11/2025 14-12-47,Ryanair,FR3035,Krakow (KRK),09:10,Ha salido,,,
301.0,18/11/2025 14-12-47,Ryanair,FR3807,Charleroi (CRL),09:10,Ha salido,,,
302.0,18/11/2025 14-12-47,Wizz Air,W61914,Vilnius (VNO),09:20,Ha salido,,,
303.0,18/11/2025 14-12-47,Wizz Air Malta,W43176,Bucharest (OTP),09:25,Ha salido,,,
304.0,18/11/2025 14-12-47,Wizz Air,W62376,Budapest (BUD),09:25,"Retrasado, Ha salido",,,
305.0,18/11/2025 14-12-47,Transavia,TO4751,Paris (ORY),09:30,Ha salido,,,
306.0,18/11/2025 14-12-47,Wizz Air Malta,W42938,Vienna (VIE),09:35,Ha salido,,,
307.0,18/11/2025 14-12-47,Air Arabia Maroc,3O378,Tanger (TNG),09:45,Programado,,,
308.0,18/11/2025 14-12-47,Eurowings,EW9441,Dusseldorf (DUS),09:45,Ha salido,,,
309.0,18/11/2025 14-12-47,Air Serbia,JU581,Belgrade (BEG),09:55,Ha salido,,,
310.0,18/11/2025 14-12-47,Lauda Europe,LW12,Vienna (VIE),10:15,Ha salido,,,
311.0,18/11/2025 14-12-47,Wizz Air,W61476,Warsaw (WAW),10:15,Ha salido,,,
312.0,18/11/2025 14-12-47,Ryanair,FR1279,Copenhagen (CPH),10:25,Ha salido,,,
313.0,18/11/2025 14-12-47,Ryanair,FR5270,Manchester (MAN),10:30,Ha salido,,,
314.0,18/11/2025 14-12-47,Azerbaijan Airlines,J246,Baku (GYD),10:45,Ha salido,,,
315.0,18/11/2025 14-12-47,Aer Lingus,EI563,Dublin (DUB),11:30,Ha salido,,,
316.0,18/11/2025 14-12-47,Ryanair,FR58,Napoli (NAP),11:40,Ha salido,,,
317.0,18/11/2025 14-12-47,Icelandair,FI597,Keflavik (KEF),11:50,Ha salido,,,
318.0,18/11/2025 14-12-47,Ryanair,FR3108,Luxembourg (LUX),12:15,Ha salido,,,
319.0,18/11/2025 14-12-47,easyJet Europe,EC7151,Milan (MXP),12:20,Ha salido,,,
320.0,18/11/2025 14-12-47,Norwegian Air Sweden AOC,D83657,Copenhagen (CPH),12:30,Ha salido,,,
321.0,18/11/2025 14-12-47,Ryanair,FR8384,Budapest (BUD),12:35,Ha salido,,,
322.0,18/11/2025 14-12-47,Pegasus Airlines,PC1092,Istanbul (SAW),12:45,"Retrasado, Ha salido",,,
323.0,18/11/2025 14-12-47,Ryanair,FR6267,Edinburgh (EDI),12:55,Ha salido,,,
324.0,18/11/2025 14-12-47,Norwegian Air Shuttle,DY1741,Oslo (OSL),13:25,"Retrasado, Ha salido",,,
325.0,18/11/2025 14-12-47,FlyOne,5F5512,Chisinau (KIV),13:30,Ha salido,,,
326.0,18/11/2025 14-12-47,Luxair,LG3592,Luxembourg (LUX),13:40,Ha salido,,,
327.0,18/11/2025 14-12-47,Ryanair,FR2239,Marrakech (RAK),14:00,Ha salido,,,
328.0,18/11/2025 14-12-47,Ryanair,FR3076,Stockholm (ARN),14:05,"Retrasado, Ha salido",,,
329.0,18/11/2025 14-12-47,Kuwait Airways,KU136,Kuwait City (KWI),14:25,"Retrasado, Ha salido",,,
330.0,18/11/2025 14-12-47,Bluebird Airways,BZ251,Tel Aviv (TLV),14:45,"Retrasado, Ha salido",,,
331.0,18/11/2025 14-12-47,Ryanair,FR3792,Birmingham (BHX),16:20,Ha salido,,,
332.0,18/11/2025 14-12-47,Ryanair,FR846,Milan (BGY),16:55,Ha salido,,,
333.0,18/11/2025 14-12-47,Ryanair,FR1165,Sevilla (SVQ),17:05,Ha salido,,,
334.0,18/11/2025 14-12-47,Ryanair,FR575,Bologna (BLQ),17:25,Ha salido,,,
335.0,18/11/2025 14-12-47,Transavia,HV5134,Amsterdam (AMS),17:45,Ha salido,,,
336.0,18/11/2025 14-12-47,Ryanair,FR3180,Rome (FCO),18:00,Ha salido,,,
337.0,18/11/2025 14-12-47,easyJet Europe,EC7103,"Basel, Switzerland/Mulhouse (BSL)",18:10,Ha salido,,,
338.0,18/11/2025 14-12-47,BUZZ,RR6300,Sofia (SOF),18:15,Ha salido,,,
339.0,18/11/2025 14-12-47,Ryanair,FR777,Venice (VCE),18:40,Ha salido,,,
340.0,18/11/2025 14-12-47,Ryanair,FR2834,Charleroi (CRL),18:45,Ha salido,,,
341.0,18/11/2025 14-12-47,Wizz Air,W61176,Katowice (KTW),18:55,Ha salido,,,
342.0,18/11/2025 14-12-47,Wizz Air,W61478,Warsaw (WAW),19:00,Ha salido,,,
343.0,18/11/2025 14-12-47,Ryanair,FR9015,London (STN),19:25,Ha salido,,,
344.0,18/11/2025 14-12-47,Eurowings,EW9443,Dusseldorf (DUS),19:35,Ha salido,,,
345.0,18/11/2025 14-12-47,Wizz Air,W64406,Sofia (SOF),19:35,Ha salido,,,
346.0,18/11/2025 14-12-47,Easyjet,U28058,London (LGW),19:45,Ha salido,,,
347.0,18/11/2025 14-12-47,Transavia,HV6790,Eindhoven (EIN),19:55,Ha salido,,,
348.0,18/11/2025 14-12-47,Air Arabia Maroc,3O642,Tanger (TNG),20:00,Ha salido,,,
349.0,18/11/2025 14-12-47,easyJet Europe,EC1956,Milan (LIN),20:15,Ha salido,,,
350.0,18/11/2025 14-12-47,BUZZ,RR4084,Warsaw (WMI),20:15,"Retrasado, Ha salido",,,
351.0,18/11/2025 14-12-47,Transavia,TO4759,Paris (ORY),20:45,Ha salido,,,
352.0,18/11/2025 14-12-47,easyJet Europe,EC1380,Geneva (GVA),21:15,Ha salido,,,
353.0,18/11/2025 14-12-47,Ryanair,FR6394,Dublin (DUB),21:15,Programado,,,
354.0,18/11/2025 14-12-47,Wizz Air Malta,W46020,Rome (FCO),21:35,Ha salido,,,
355.0,18/11/2025 14-12-47,Ryanair,FR4585,Porto (OPO),22:00,Ha salido,,,
356.0,19/11/2025 14-33-06,Ryanair,FR2918,Brussels (BRU),06:05,Ha salido,,,
357.0,19/11/2025 14-33-06,Ryanair,FR3185,Rabat (RBA),06:05,Ha salido,,,
358.0,19/11/2025 14-33-06,Ryanair,FR9406,Fes (FEZ),06:05,Ha salido,,,
359.0,19/11/2025 14-33-06,easyJet Europe,EC7105,Geneva (GVA),06:10,Ha salido,,,
360.0,19/11/2025 14-33-06,Ryanair,FR483,Malaga (AGP),06:15,Ha salido,,,
361.0,19/11/2025 14-33-06,easyJet Europe,EC7193,Leeds Bradford (LBA),06:30,Ha salido,,,
362.0,19/11/2025 14-33-06,Ryanair,FR2239,Marrakech (RAK),06:35,Ha salido,,,
363.0,19/11/2025 14-33-06,Ryanair,FR3028,Ibiza (IBZ),06:45,Ha salido,,,
364.0,19/11/2025 14-33-06,Ryanair,FR3108,Luxembourg (LUX),06:50,Ha salido,,,
365.0,19/11/2025 14-33-06,easyJet Europe,EC8062,London (LGW),07:20,Ha salido,,,
366.0,19/11/2025 14-33-06,easyJet Europe,EC3737,Milan (MXP),08:25,Ha salido,,,
367.0,19/11/2025 14-33-06,easyJet Europe,EC7161,Napoli (NAP),09:20,Ha salido,,,
368.0,19/11/2025 14-33-06,Wizz Air Malta,W43176,Bucharest (OTP),09:25,Ha salido,,,
369.0,19/11/2025 14-33-06,Wizz Air,W62376,Budapest (BUD),09:25,Ha salido,,,
370.0,19/11/2025 14-33-06,BUZZ,RR8384,Budapest (BUD),09:30,"Retrasado, Ha salido",,,
371.0,19/11/2025 14-33-06,Air Arabia Maroc,3O376,Al Aaroui (NDR),09:35,Ha salido,,,
372.0,19/11/2025 14-33-06,Wizz Air Malta,W42940,Vienna (VIE),09:35,"Retrasado, Ha salido",,,
373.0,19/11/2025 14-33-06,Eurowings,EW9441,Dusseldorf (DUS),09:45,Ha salido,,,
374.0,19/11/2025 14-33-06,Ryanair,FR2834,Charleroi (CRL),09:45,Ha salido,,,
375.0,19/11/2025 14-33-06,Ryanair,FR4545,Porto (OPO),09:45,Ha salido,,,
376.0,19/11/2025 14-33-06,BUZZ,RR3049,Krakow (KRK),09:55,"Retrasado, Ha salido",,,
377.0,19/11/2025 14-33-06,Air Arabia Maroc,3O642,Tanger (TNG),10:05,Ha salido,,,
378.0,19/11/2025 14-33-06,Transavia,HV5132,Amsterdam (AMS),10:05,Ha salido,,,
379.0,19/11/2025 14-33-06,Ryanair,FR3078,Lisbon (LIS),10:15,Ha salido,,,
380.0,19/11/2025 14-33-06,Wizz Air,W61476,Warsaw (WAW),10:15,Ha salido,,,
381.0,19/11/2025 14-33-06,Ryanair,FR3039,Prague (PRG),10:20,Ha salido,,,
382.0,19/11/2025 14-33-06,Air Baltic,BT878,Tallinn (TLL),10:35,"Retrasado, Ha salido",,,
383.0,19/11/2025 14-33-06,Ryanair,FR6267,Edinburgh (EDI),10:45,"Retrasado, Ha salido",,,
384.0,19/11/2025 14-33-06,SkyUp MT,U5406,Chisinau (KIV),10:50,"Retrasado, Ha salido",,,
385.0,19/11/2025 14-33-06,Easyjet,U22704,Bristol (BRS),10:55,Ha salido,,,
386.0,19/11/2025 14-33-06,Ryanair,FR2507,Cologne-Bonn (CGN),11:00,Ha salido,,,
387.0,19/11/2025 14-33-06,Aer Lingus,EI563,Dublin (DUB),11:30,Ha salido,,,
388.0,19/11/2025 14-33-06,Ryanair,FR575,Bologna (BLQ),11:40,Ha salido,,,
389.0,19/11/2025 14-33-06,Ryanair,FR9925,Frankfurt-Hahn (HHN),12:35,Ha salido,,,
390.0,19/11/2025 14-33-06,Pegasus Airlines,PC1092,Istanbul (SAW),12:45,"Retrasado, Ha salido",,,
391.0,19/11/2025 14-33-06,Ryanair,FR6597,Manchester (MAN),13:00,Ha salido,,,
392.0,19/11/2025 14-33-06,Ryanair,FR3792,Birmingham (BHX),13:10,Ha salido,,,
393.0,19/11/2025 14-33-06,HiSky,H4264,Bucharest (OTP),13:20,Ha salido,,,
394.0,19/11/2025 14-33-06,Norwegian Air Shuttle,DY1741,Oslo (OSL),13:25,"Retrasado, Ha salido",,,
395.0,19/11/2025 14-33-06,Eurowings,EW521,Cologne-Bonn (CGN),13:25,"Retrasado, Ha salido",,,
396.0,19/11/2025 14-33-06,Luxair,LG3592,Luxembourg (LUX),13:40,"Retrasado, Ha salido",,,
397.0,19/11/2025 14-33-06,Turkish Airlines,TK608,Ankara (ESB),13:40,"Retrasado, Ha salido",,,
398.0,19/11/2025 14-33-06,Bluebird Airways,BZ251,Tel Aviv (TLV),14:45,Ha salido,,,
399.0,19/11/2025 14-33-06,Norwegian Air Sweden AOC,D83659,Copenhagen (CPH),14:45,Ha salido,,,
400.0,19/11/2025 14-33-06,Eurowings,EW2521,Stuttgart (STR),15:10,"Retrasado, Ha salido",,,
401.0,19/11/2025 14-33-06,Ryanair,FR777,Venice (VCE),15:10,"Retrasado, Ha salido",,,
402.0,19/11/2025 14-33-06,Ryanair,FR12,Vienna (VIE),15:15,Ha salido,,,
403.0,19/11/2025 14-33-06,Pegasus Airlines,PC1094,Istanbul (SAW),15:45,"Retrasado, Ha salido",,,
404.0,19/11/2025 14-33-06,Volotea,V71415,Verona (VRN),15:45,Ha salido,,,
405.0,19/11/2025 14-33-06,Ryanair,FR3035,Krakow (KRK),16:15,Ha salido,,,
406.0,19/11/2025 14-33-06,Transavia,TO4755,Paris (ORY),16:45,Ha salido,,,
407.0,19/11/2025 14-33-06,Ryanair,FR3928,Trieste (TRS),16:50,Ha salido,,,
408.0,19/11/2025 14-33-06,Ryanair,FR5718,Bratislava (BTS),16:50,Ha salido,,,
409.0,19/11/2025 14-33-06,Wizz Air,W67920,Kopitnari (KUT),17:15,Ha salido,,,
410.0,19/11/2025 14-33-06,Ryanair,FR4585,Porto (OPO),17:30,Ha salido,,,
411.0,19/11/2025 14-33-06,Iberojet,E9803,Palmerola (XPL),17:40,Ha salido,,,
412.0,19/11/2025 14-33-06,Ryanair,FR3180,Rome (FCO),18:00,Ha salido,,,
413.0,19/11/2025 14-33-06,Wizz Air Malta,W43686,Iasi (IAS),18:30,Ha salido,,,
414.0,19/11/2025 14-33-06,easyJet Europe,EC7103,"Basel, Switzerland/Mulhouse (BSL)",18:35,Ha salido,,,
415.0,19/11/2025 14-33-06,easyJet Europe,EC7155,Milan (MXP),19:00,Ha salido,,,
416.0,19/11/2025 14-33-06,Ryanair,FR8231,London (STN),19:00,Ha salido,,,
417.0,19/11/2025 14-33-06,Wizz Air,W61478,Warsaw (WAW),19:00,"Retrasado, Ha salido",,,
418.0,19/11/2025 14-33-06,Ryanair,FR1165,Sevilla (SVQ),19:10,Ha salido,,,
419.0,19/11/2025 14-33-06,Ryanair,FR9334,Marrakech (RAK),19:10,Ha salido,,,
420.0,19/11/2025 14-33-06,Ryanair,FR1342,Palma de Mallorca (PMI),19:15,Ha salido,,,
421.0,19/11/2025 14-33-06,Eurowings,EW9443,Dusseldorf (DUS),19:35,"Retrasado, Ha salido",,,
422.0,19/11/2025 14-33-06,Ryanair,FR133,Berlin (BER),19:35,Ha salido,,,
423.0,19/11/2025 14-33-06,Transavia,HV6064,Rotterdam (RTM),19:40,"Retrasado, Ha salido",,,
424.0,19/11/2025 14-33-06,Easyjet,U28058,London (LGW),19:45,Ha salido,,,
425.0,19/11/2025 14-33-06,Wizz Air,W61706,Gdansk (GDN),19:50,"Retrasado, Ha salido",,,
426.0,19/11/2025 14-33-06,Ryanair,FR3143,Milan (BGY),19:55,Ha salido,,,
427.0,19/11/2025 14-33-06,Ryanair,FR58,Napoli (NAP),20:10,Ha salido,,,
428.0,19/11/2025 14-33-06,BUZZ,RR5246,Vilnius (VNO),20:10,"Retrasado, Ha salido",,,
429.0,19/11/2025 14-33-06,easyJet Europe,EC1956,Milan (LIN),20:15,Ha salido,,,
430.0,19/11/2025 14-33-06,Air Arabia Maroc,3O378,Tanger (TNG),20:20,Ha salido,,,
431.0,19/11/2025 14-33-06,T'Way Air,TW408,Seoul/Incheon (ICN),20:30,"Retrasado, Ha salido",,,
432.0,19/11/2025 14-33-06,Air Serbia,JU585,Belgrade (BEG),20:35,Ha salido,,,
433.0,19/11/2025 14-33-06,Wizz Air,W62378,Budapest (BUD),20:45,"Retrasado, Ha salido",,,
434.0,19/11/2025 14-33-06,Transavia,TO4759,Paris (ORY),20:50,"Retrasado, Ha salido",,,
435.0,19/11/2025 14-33-06,Easyjet,U22326,London (LTN),20:55,Ha salido,,,
436.0,19/11/2025 14-33-06,easyJet Europe,EC1380,Geneva (GVA),21:15,"Retrasado, Ha salido",,,
437.0,19/11/2025 14-33-06,Wizz Air Malta,W43406,Cluj-Napoca (CLJ),21:25,"Retrasado, Ha salido",,,
438.0,19/11/2025 14-33-06,Wizz Air Malta,W46020,Rome (FCO),21:35,Ha salido,,,
439.0,19/11/2025 14-33-06,Ryanair,FR6394,Dublin (DUB),22:05,Ha salido,,,
440.0,20/11/2025 14-38-34,Ryanair,FR8215,London (STN),06:00,Ha salido,,,
441.0,20/11/2025 14-38-34,Ryanair,FR2918,Brussels (BRU),06:05,Ha salido,,,
442.0,20/11/2025 14-38-34,easyJet Europe,EC7105,Geneva (GVA),06:10,Ha salido,,,
443.0,20/11/2025 14-38-34,Ryanair,FR3976,Dublin (DUB),06:15,Ha salido,,,
444.0,20/11/2025 14-38-34,easyJet Europe,EC7191,Glasgow (GLA),06:40,Ha salido,,,
445.0,20/11/2025 14-38-34,Ryanair,FR3049,Krakow (KRK),06:40,Ha salido,,,
446.0,20/11/2025 14-38-34,Ryanair,FR3028,Ibiza (IBZ),06:45,Ha salido,,,
447.0,20/11/2025 14-38-34,Lauda Europe,LW2495,Palma de Mallorca (PMI),07:20,Ha salido,,,
448.0,20/11/2025 14-38-34,Ryanair,FR133,Berlin (BER),07:25,Ha salido,,,
449.0,20/11/2025 14-38-34,easyJet Europe,EC7101,"Basel, Switzerland/Mulhouse (BSL)",07:30,Ha salido,,,
450.0,20/11/2025 14-38-34,easyJet Europe,EC7151,Milan (MXP),07:30,"Retrasado, Ha salido",,,
451.0,20/11/2025 14-38-34,Ryanair,FR2507,Cologne-Bonn (CGN),07:45,Ha salido,,,
452.0,20/11/2025 14-38-34,Norwegian Air Sweden AOC,D85510,Copenhagen (CPH),07:55,Ha salido,,,
453.0,20/11/2025 14-38-34,Ryanair,FR575,Bologna (BLQ),08:05,Ha salido,,,
454.0,20/11/2025 14-38-34,Ryanair,FR774,Torino (TRN),08:05,"Retrasado, Ha salido",,,
455.0,20/11/2025 14-38-34,Ryanair,FR3928,Trieste (TRS),08:40,Ha salido,,,
456.0,20/11/2025 14-38-34,Ryanair,FR6973,Rome (FCO),08:40,Ha salido,,,
457.0,20/11/2025 14-38-34,Wizz Air Malta,W43938,Chisinau (KIV),09:00,"Retrasado, Ha salido",,,
458.0,20/11/2025 14-38-34,Ryanair,FR5710,Napoli (NAP),09:05,Ha salido,,,
459.0,20/11/2025 14-38-34,Wizz Air,W62048,Krakow (KRK),09:05,"Retrasado, Ha salido",,,
460.0,20/11/2025 14-38-34,Lauda Europe,LW12,Vienna (VIE),09:10,"Retrasado, Ha salido",,,
461.0,20/11/2025 14-38-34,Wizz Air,W61914,Vilnius (VNO),09:20,"Retrasado, Ha salido",,,
462.0,20/11/2025 14-38-34,Wizz Air Malta,W43176,Bucharest (OTP),09:25,"Retrasado, Ha salido",,,
463.0,20/11/2025 14-38-34,Wizz Air,W62376,Budapest (BUD),09:25,"Retrasado, Ha salido",,,
464.0,20/11/2025 14-38-34,Ryanair,FR3320,Milan (BGY),09:30,Ha salido,,,
465.0,20/11/2025 14-38-34,Wizz Air Malta,W42938,Vienna (VIE),09:35,"Retrasado, Ha salido",,,
467.0,20/11/2025 14-38-34,Air Serbia,JU581,Belgrade (BEG),09:55,"Retrasado, Ha salido",,,
468.0,20/11/2025 14-38-34,easyJet Europe,EC7656,Lisbon (LIS),10:00,Ha salido,,,
469.0,20/11/2025 14-38-34,Ryanair,FR1279,Copenhagen (CPH),10:00,Ha salido,,,
470.0,20/11/2025 14-38-34,Transavia,HV5132,Amsterdam (AMS),10:05,"Retrasado, Ha salido",,,
471.0,20/11/2025 14-38-34,Wizz Air,W61476,Warsaw (WAW),10:15,"Retrasado, Ha salido",,,
472.0,20/11/2025 14-38-34,Ryanair,FR1165,Sevilla (SVQ),10:20,"Retrasado, Ha salido",,,
473.0,20/11/2025 14-38-34,Ryanair,FR3121,Beauvais (BVA),10:25,Ha salido,,,
474.0,20/11/2025 14-38-34,BUZZ,RR8384,Budapest (BUD),10:25,"Retrasado, Ha salido",,,
475.0,20/11/2025 14-38-34,Easyjet,U28056,London (LGW),10:35,Ha salido,,,
476.0,20/11/2025 14-38-34,Easyjet,U25716,Southend (SEN),10:40,Ha salido,,,
477.0,20/11/2025 14-38-34,Azerbaijan Airlines,J246,Baku (GYD),10:45,"Retrasado, Ha salido",,,
478.0,20/11/2025 14-38-34,Ryanair,FR3792,Birmingham (BHX),11:00,Ha salido,,,
479.0,20/11/2025 14-38-34,Ryanair,FR4545,Porto (OPO),11:00,Ha salido,,,
480.0,20/11/2025 14-38-34,Easyjet,U22704,Bristol (BRS),11:05,Ha salido,,,
481.0,20/11/2025 14-38-34,Ryanair,FR3076,Stockholm (ARN),11:10,"Retrasado, Ha salido",,,
482.0,20/11/2025 14-38-34,Ryanair,FR483,Malaga (AGP),11:10,Ha salido,,,
483.0,20/11/2025 14-38-34,Ryanair,FR6597,Manchester (MAN),11:20,"Retrasado, Ha salido",,,
484.0,20/11/2025 14-38-34,Aer Lingus,EI563,Dublin (DUB),11:30,Ha salido,,,
485.0,20/11/2025 14-38-34,Jet2,LS1338,Birmingham (BHX),11:30,"Retrasado, Ha salido",,,
486.0,20/11/2025 14-38-34,easyJet Europe,EC7131,Nice/Cote D'Azur (NCE),12:00,Ha salido,,,
487.0,20/11/2025 14-38-34,easyJet Europe,EC8064,London (LGW),12:10,Ha salido,,,
488.0,20/11/2025 14-38-34,Ryanair,FR2239,Marrakech (RAK),12:30,Ha salido,,,
489.0,20/11/2025 14-38-34,Ryanair,FR3160,Bristol (BRS),12:45,Ha salido,,,
490.0,20/11/2025 14-38-34,Pegasus Airlines,PC1092,Istanbul (SAW),12:45,"Retrasado, Ha salido",,,
491.0,20/11/2025 14-38-34,Wizz Air,W67022,Bratislava (BTS),12:55,Ha salido,,,
492.0,20/11/2025 14-38-34,Ryanair,FR1681,Frankfurt-Hahn (HHN),13:00,Ha salido,,,
493.0,20/11/2025 14-38-34,Volotea,V71445,Olbia (OLB),13:05,Ha salido,,,
494.0,20/11/2025 14-38-34,Norwegian Air Sweden AOC,D81741,Oslo (OSL),13:25,Ha salido,,,
495.0,20/11/2025 14-38-34,Eurowings,EW521,Cologne-Bonn (CGN),13:25,"Retrasado, Ha salido",,,
496.0,20/11/2025 14-38-34,Ryanair,FR3039,Prague (PRG),13:30,Ha salido,,,
497.0,20/11/2025 14-38-34,Luxair,LG3592,Luxembourg (LUX),13:35,"Retrasado, Programado",,,
498.0,20/11/2025 14-38-34,Ryanair,FR269,Milan (MXP),13:40,Ha salido,,,
499.0,20/11/2025 14-38-34,Ryanair,FR6267,Edinburgh (EDI),13:45,"Retrasado, Programado",,,
500.0,20/11/2025 14-38-34,Ryanair,FR846,Milan (BGY),13:45,Ha salido,,,
501.0,20/11/2025 14-38-34,Transavia,TO4755,Paris (ORY),13:45,"Retrasado, Ha salido",,,
502.0,20/11/2025 14-38-34,Jet2,LS804,Manchester (MAN),13:50,"Retrasado, Ha salido",,,
503.0,20/11/2025 14-38-34,Ryanair,FR2233,Al Aaroui (NDR),14:00,Ha salido,,,
504.0,20/11/2025 14-38-34,Air Baltic,BT684,Riga (RIX),14:05,Programado,,,
505.0,20/11/2025 14-38-34,easyJet Europe,EC7153,Milan (MXP),14:10,Ha salido,,,
506.0,20/11/2025 14-38-34,SunExpress,XQ895,Izmir (ADB),14:15,Programado,,,
507.0,20/11/2025 14-38-34,Kuwait Airways,KU136,Kuwait City (KWI),14:25,Programado,,,
508.0,20/11/2025 14-38-34,Norwegian Air Sweden AOC,D85502,Stockholm (ARN),14:40,"Retrasado, Programado",,,
509.0,20/11/2025 14-38-34,Bluebird Airways,BZ251,Tel Aviv (TLV),14:45,Programado,,,
510.0,20/11/2025 14-38-34,Eurowings,EW7521,Hamburg (HAM),14:45,"Retrasado, Programado",,,
511.0,20/11/2025 14-38-34,SmartWings,QS1059,Prague (PRG),14:55,Programado,,,
512.0,20/11/2025 14-38-34,Ryanair,FR3189,Fes (FEZ),15:00,"Retrasado, Ha salido",,,
513.0,20/11/2025 14-38-34,Ryanair,FR149,Berlin (BER),15:40,Ha salido,,,
514.0,20/11/2025 14-38-34,Wizz Air Malta,W46728,Venice (VCE),15:40,Ha salido,,,
515.0,20/11/2025 14-38-34,Ryanair,FR2922,Brussels (BRU),16:05,Ha salido,,,
516.0,20/11/2025 14-38-34,Volotea,V73573,Asturias (OVD),16:05,Ha salido,,,
517.0,20/11/2025 14-38-34,Volotea,V73700,Vitoria (VIT),16:15,Ha salido,,,
518.0,20/11/2025 14-38-34,Ryanair,FR9045,London (STN),16:30,"Retrasado, Ha salido",,,
519.0,20/11/2025 14-38-34,Ryanair,FR9913,Tallinn (TLL),16:30,Ha salido,,,
