,fecha_scrapeo,Name_company,Num_flight,Name_Destiny,Time_flight,flight_state,flight_capacity,Aircraft,Gate,Type_f,week_day,day_time,festivo,Visper_fest
204,2025-11-18,Grupo Ryanair,FR6267,edinburgh,12:55:00,En hora,197,Boeing 737 MAX 8,Y,INT,Martes,Tarde,0,0
205,2025-11-18,Norwegian Air Shuttle,DY1741,oslo,13:25:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Martes,Tarde,0,0
206,2025-11-18,FlyOne,5F5512,chisinau,13:30:00,En hora,194,Airbus A321,W,INT,Martes,Tarde,0,0
207,2025-11-18,Luxair,LG3592,luxembourg,13:40:00,En hora,186,Boeing 737-800,U,EU,Martes,Tarde,0,0
208,2025-11-18,Grupo Ryanair,FR2239,marrakech,14:00:00,En hora,189,Boeing 737-800,W,INT,Martes,Tarde,0,0
209,2025-11-18,Grupo Ryanair,FR3076,stockholm,14:05:00,Retrasado,189,Boeing 737-800,S,EU,Martes,Tarde,0,0
210,2025-11-18,Kuwait Airways,KU136,kuwait city,14:25:00,Retrasado,235,Airbus A330-800,W,INT,Martes,Tarde,0,0
211,2025-11-18,Bluebird Airways,BZ251,tel aviv,14:45:00,Retrasado,189,Boeing 737-800,Y,INT,Martes,Tarde,0,0
212,2025-11-18,Grupo Ryanair,FR3792,birmingham,16:20:00,En hora,197,Boeing 737 MAX 8,Y,INT,Martes,Tarde,0,0
213,2025-11-18,Grupo Ryanair,FR846,milan,16:55:00,En hora,189,Boeing 737-800,U,EU,Martes,Tarde,0,0
214,2025-11-18,Grupo Ryanair,FR1165,sevilla,17:05:00,En hora,197,Boeing 737 MAX 8,S,NAC,Martes,Tarde,0,0
215,2025-11-18,Grupo Ryanair,FR575,bologna,17:25:00,En hora,197,Boeing 737 MAX 8,U,EU,Martes,Tarde,0,0
216,2025-11-18,Transavia,HV5134,amsterdam,17:45:00,En hora,189,Boeing 737-800,U,EU,Martes,Tarde,0,0
217,2025-11-18,Grupo Ryanair,FR3180,rome,18:00:00,En hora,189,Boeing 737-800,U,EU,Martes,Tarde,0,0
218,2025-11-18,Grupo easy,EC7103,"basel, switzerland/mulhouse",18:10:00,En hora,156,Airbus A319,R,EU,Martes,Tarde,0,0
219,2025-11-18,Grupo Ryanair,RR6300,sofia,18:15:00,En hora,197,Boeing 737 MAX 8,U,EU,Martes,Tarde,0,0
220,2025-11-18,Grupo Ryanair,FR777,venice,18:40:00,En hora,189,Boeing 737-800,U,EU,Martes,Tarde,0,0
221,2025-11-18,Grupo Ryanair,FR2834,charleroi,18:45:00,En hora,197,Boeing 737 MAX 8,U,EU,Martes,Tarde,0,0
222,2025-11-18,Grupo wizz,W61176,katowice,18:55:00,En hora,239,Airbus A321neo,S,EU,Martes,Tarde,0,0
223,2025-11-18,Grupo wizz,W61478,warsaw,19:00:00,En hora,239,Airbus A321neo,S,EU,Martes,Tarde,0,0
224,2025-11-18,Grupo Ryanair,FR9015,london,19:25:00,En hora,189,Boeing 737-800,Y,INT,Martes,Tarde,0,0
225,2025-11-18,Eurowings,EW9443,dusseldorf,19:35:00,En hora,180,Airbus A320,S,EU,Martes,Tarde,0,0
226,2025-11-18,Grupo wizz,W64406,sofia,19:35:00,En hora,230,Airbus A321,S,EU,Martes,Tarde,0,0
227,2025-11-18,Grupo easy,U28058,london,19:45:00,En hora,156,Airbus A319,M,INT,Martes,Tarde,0,0
228,2025-11-18,Transavia,HV6790,eindhoven,19:55:00,En hora,189,Boeing 737-800,U,EU,Martes,Tarde,0,0
229,2025-11-18,Air Arabia Maroc,3O642,tanger,20:00:00,En hora,174,Airbus A320,Y,INT,Martes,Noche,0,0
230,2025-11-18,Grupo easy,EC1956,milan,20:15:00,En hora,180,Airbus A320,R,EU,Martes,Noche,0,0
231,2025-11-18,Grupo Ryanair,RR4084,warsaw,20:15:00,Retrasado,189,Boeing 737-800,U,EU,Martes,Noche,0,0
232,2025-11-18,Transavia,TO4759,paris,20:45:00,En hora,186,Airbus A320neo,S,EU,Martes,Noche,0,0
233,2025-11-18,Grupo easy,EC1380,geneva,21:15:00,En hora,180,Airbus A320,R,EU,Martes,Noche,0,0
234,2025-11-18,Grupo Ryanair,FR6394,dublin,21:15:00,En hora,197,Boeing 737 MAX 8,W,INT,Martes,Noche,0,0
235,2025-11-18,Grupo wizz,W46020,rome,21:35:00,En hora,239,Airbus A321neo,S,EU,Martes,Noche,0,0
236,2025-11-18,Grupo Ryanair,FR4585,porto,22:00:00,En hora,197,Boeing 737 MAX 8,U,EU,Martes,Noche,0,0
237,2025-11-19,Grupo Ryanair,FR2918,brussels,06:05:00,En hora,189,Boeing 737-800,U,EU,Miércoles,Mañana,0,0
238,2025-11-19,Grupo Ryanair,FR3185,rabat,06:05:00,En hora,189,Boeing 737-800,Y,INT,Miércoles,Mañana,0,0
239,2025-11-19,Grupo Ryanair,FR9406,fes,06:05:00,En hora,189,Boeing 737-800,W,INT,Miércoles,Mañana,0,0
240,2025-11-19,Grupo Ryanair,FR483,malaga,06:15:00,En hora,189,Boeing 737-800,U,NAC,Miércoles,Mañana,0,0
241,2025-11-19,Grupo easy,EC7193,leeds bradford,06:30:00,En hora,156,Airbus A319,R,EU,Miércoles,Mañana,0,0
242,2025-11-19,Grupo Ryanair,FR2239,marrakech,06:35:00,En hora,189,Boeing 737-800,Y,INT,Miércoles,Mañana,0,0
243,2025-11-19,Grupo Ryanair,FR3028,ibiza,06:45:00,En hora,189,Boeing 737-800,U,NAC,Miércoles,Mañana,0,0
244,2025-11-19,Grupo Ryanair,FR3108,luxembourg,06:50:00,En hora,197,Boeing 737 MAX 8,U,EU,Miércoles,Mañana,0,0
245,2025-11-19,Grupo easy,EC8062,london,07:20:00,En hora,156,Airbus A319,R,EU,Miércoles,Mañana,0,0
246,2025-11-19,Grupo easy,EC3737,milan,08:25:00,En hora,180,Airbus A320,R,EU,Miércoles,Mañana,0,0
247,2025-11-19,Grupo easy,EC7161,napoli,09:20:00,En hora,156,Airbus A319,R,EU,Miércoles,Mañana,0,0
248,2025-11-19,Grupo wizz,W43176,bucharest,09:25:00,En hora,230,Airbus A321,U,EU,Miércoles,Mañana,0,0
249,2025-11-19,Grupo wizz,W62376,budapest,09:25:00,En hora,239,Airbus A321neo,U,EU,Miércoles,Mañana,0,0
250,2025-11-19,Grupo Ryanair,RR8384,budapest,09:30:00,Retrasado,189,Boeing 737-800,R,EU,Miércoles,Mañana,0,0
251,2025-11-19,Air Arabia Maroc,3O376,al aaroui,09:35:00,En hora,174,Airbus A320,Y,INT,Miércoles,Mañana,0,0
252,2025-11-19,Grupo wizz,W42940,vienna,09:35:00,Retrasado,239,Airbus A321neo,S,EU,Miércoles,Mañana,0,0
253,2025-11-19,Eurowings,EW9441,dusseldorf,09:45:00,En hora,150,Airbus A319,S,EU,Miércoles,Mañana,0,0
254,2025-11-19,Grupo Ryanair,FR2834,charleroi,09:45:00,En hora,197,Boeing 737 MAX 8,U,EU,Miércoles,Mañana,0,0
255,2025-11-19,Grupo Ryanair,FR4545,porto,09:45:00,En hora,197,Boeing 737 MAX 8,U,EU,Miércoles,Mañana,0,0
256,2025-11-19,Grupo Ryanair,RR3049,krakow,09:55:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Miércoles,Mañana,0,0
257,2025-11-19,Air Arabia Maroc,3O642,tanger,10:05:00,En hora,174,Airbus A320,W,INT,Miércoles,Mañana,0,0
258,2025-11-19,Transavia,HV5132,amsterdam,10:05:00,En hora,232,Airbus A321neo,U,EU,Miércoles,Mañana,0,0
259,2025-11-19,Grupo Ryanair,FR3078,lisbon,10:15:00,En hora,189,Boeing 737-800,S,EU,Miércoles,Mañana,0,0
260,2025-11-19,Grupo wizz,W61476,warsaw,10:15:00,En hora,230,Airbus A321,S,EU,Miércoles,Mañana,0,0
261,2025-11-19,Grupo Ryanair,FR3039,prague,10:20:00,En hora,189,Boeing 737-800,S,EU,Miércoles,Mañana,0,0
262,2025-11-19,Air Baltic,BT878,tallinn,10:35:00,Retrasado,148,Airbus A220-300,U,EU,Miércoles,Mañana,0,0
263,2025-11-19,Grupo Ryanair,FR6267,edinburgh,10:45:00,Retrasado,197,Boeing 737 MAX 8,W,INT,Miércoles,Mañana,0,0
264,2025-11-19,SkyUp MT,U5406,chisinau,10:50:00,Retrasado,149,Boeing 737-700,Y,INT,Miércoles,Mañana,0,0
265,2025-11-19,Grupo easy,U22704,bristol,10:55:00,En hora,186,Airbus A320neo,M,INT,Miércoles,Mañana,0,0
266,2025-11-19,Grupo Ryanair,FR2507,cologne-bonn,11:00:00,En hora,197,Boeing 737 MAX 8,R,EU,Miércoles,Mañana,0,0
267,2025-11-19,Aer Lingus,EI563,dublin,11:30:00,En hora,174,Airbus A320,Y,INT,Miércoles,Mañana,0,0
268,2025-11-19,Grupo Ryanair,FR575,bologna,11:40:00,En hora,189,Boeing 737-800,U,EU,Miércoles,Mañana,0,0
269,2025-11-19,Grupo Ryanair,FR9925,frankfurt-hahn,12:35:00,En hora,189,Boeing 737-800,U,EU,Miércoles,Tarde,0,0
270,2025-11-19,Pegasus Airlines,PC1092,istanbul,12:45:00,Retrasado,239,Airbus A321neo,Y,INT,Miércoles,Tarde,0,0
271,2025-11-19,Grupo Ryanair,FR6597,manchester,13:00:00,En hora,197,Boeing 737 MAX 8,Y,INT,Miércoles,Tarde,0,0
272,2025-11-19,Grupo Ryanair,FR3792,birmingham,13:10:00,En hora,189,Boeing 737-800,W,INT,Miércoles,Tarde,0,0
273,2025-11-19,HiSky,H4264,bucharest,13:20:00,En hora,186,Airbus A320,R,EU,Miércoles,Tarde,0,0
274,2025-11-19,Norwegian Air Shuttle,DY1741,oslo,13:25:00,Retrasado,189,Boeing 737-800,U,EU,Miércoles,Tarde,0,0
275,2025-11-19,Eurowings,EW521,cologne-bonn,13:25:00,Retrasado,226,Airbus A321,U,EU,Miércoles,Tarde,0,0
276,2025-11-19,Luxair,LG3592,luxembourg,13:40:00,Retrasado,76,de Havilland Dash 8-400,U,EU,Miércoles,Tarde,0,0
277,2025-11-19,Turkish Airlines,TK608,ankara,13:40:00,Retrasado,165,Boeing 737-800,W,INT,Miércoles,Tarde,0,0
278,2025-11-19,Bluebird Airways,BZ251,tel aviv,14:45:00,En hora,180,Airbus A320,Y,INT,Miércoles,Tarde,0,0
279,2025-11-19,Norwegian Air Sweden AOC,D83659,copenhagen,14:45:00,En hora,189,Boeing 737-800,S,EU,Miércoles,Tarde,0,0
280,2025-11-19,Eurowings,EW2521,stuttgart,15:10:00,Retrasado,150,Airbus A319,S,EU,Miércoles,Tarde,0,0
281,2025-11-19,Grupo Ryanair,FR777,venice,15:10:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Miércoles,Tarde,0,0
282,2025-11-19,Grupo Ryanair,FR12,vienna,15:15:00,En hora,197,Boeing 737 MAX 8,U,EU,Miércoles,Tarde,0,0
283,2025-11-19,Pegasus Airlines,PC1094,istanbul,15:45:00,Retrasado,220,Airbus A321,W,INT,Miércoles,Tarde,0,0
284,2025-11-19,Volotea,V71415,verona,15:45:00,En hora,180,Airbus A320,R,EU,Miércoles,Tarde,0,0
285,2025-11-19,Grupo Ryanair,FR3035,krakow,16:15:00,En hora,197,Boeing 737 MAX 8,U,EU,Miércoles,Tarde,0,0
286,2025-11-19,Transavia,TO4755,paris,16:45:00,En hora,186,Airbus A320neo,U,EU,Miércoles,Tarde,0,0
287,2025-11-19,Grupo Ryanair,FR3928,trieste,16:50:00,En hora,189,Boeing 737-800,U,EU,Miércoles,Tarde,0,0
288,2025-11-19,Grupo Ryanair,FR5718,bratislava,16:50:00,En hora,189,Boeing 737-800,U,EU,Miércoles,Tarde,0,0
289,2025-11-19,Grupo wizz,W67920,kopitnari,17:15:00,En hora,239,Airbus A321neo,Y,INT,Miércoles,Tarde,0,0
290,2025-11-19,Grupo Ryanair,FR4585,porto,17:30:00,En hora,189,Boeing 737-800,U,EU,Miércoles,Tarde,0,0
291,2025-11-19,Iberojet,E9803,palmerola,17:40:00,En hora,432,Airbus A350-900,S,NAC,Miércoles,Tarde,0,0
292,2025-11-19,Grupo Ryanair,FR3180,rome,18:00:00,En hora,189,Boeing 737-800,S,EU,Miércoles,Tarde,0,0
293,2025-11-19,Grupo wizz,W43686,iasi,18:30:00,En hora,180,Airbus A320,S,EU,Miércoles,Tarde,0,0
294,2025-11-19,Grupo easy,EC7103,"basel, switzerland/mulhouse",18:35:00,En hora,156,Airbus A319,R,EU,Miércoles,Tarde,0,0
295,2025-11-19,Grupo easy,EC7155,milan,19:00:00,En hora,156,Airbus A319,R,EU,Miércoles,Tarde,0,0
296,2025-11-19,Grupo Ryanair,FR8231,london,19:00:00,En hora,189,Boeing 737-800,W,INT,Miércoles,Tarde,0,0
297,2025-11-19,Grupo wizz,W61478,warsaw,19:00:00,Retrasado,239,Airbus A321neo,S,EU,Miércoles,Tarde,0,0
298,2025-11-19,Grupo Ryanair,FR1165,sevilla,19:10:00,En hora,197,Boeing 737 MAX 8,S,NAC,Miércoles,Tarde,0,0
299,2025-11-19,Grupo Ryanair,FR9334,marrakech,19:10:00,En hora,189,Boeing 737-800,W,INT,Miércoles,Tarde,0,0
300,2025-11-19,Grupo Ryanair,FR1342,palma de mallorca,19:15:00,En hora,189,Boeing 737-800,U,NAC,Miércoles,Tarde,0,0
301,2025-11-19,Eurowings,EW9443,dusseldorf,19:35:00,Retrasado,180,Airbus A320,S,EU,Miércoles,Tarde,0,0
302,2025-11-19,Grupo Ryanair,FR133,berlin,19:35:00,En hora,197,Boeing 737 MAX 8,U,EU,Miércoles,Tarde,0,0
303,2025-11-19,Transavia,HV6064,rotterdam,19:40:00,Retrasado,189,Boeing 737-800,U,EU,Miércoles,Tarde,0,0
304,2025-11-19,Grupo easy,U28058,london,19:45:00,En hora,180,Airbus A320,M,INT,Miércoles,Tarde,0,0
305,2025-11-19,Grupo wizz,W61706,gdansk,19:50:00,Retrasado,239,Airbus A321neo,U,EU,Miércoles,Tarde,0,0
306,2025-11-19,Grupo Ryanair,FR3143,milan,19:55:00,En hora,189,Boeing 737-800,U,EU,Miércoles,Tarde,0,0
307,2025-11-19,Grupo Ryanair,FR58,napoli,20:10:00,En hora,197,Boeing 737 MAX 8,U,EU,Miércoles,Noche,0,0
308,2025-11-19,Grupo Ryanair,RR5246,vilnius,20:10:00,Retrasado,197,Boeing 737 MAX 8,U,EU,Miércoles,Noche,0,0
309,2025-11-19,Grupo easy,EC1956,milan,20:15:00,En hora,180,Airbus A320,R,EU,Miércoles,Noche,0,0
310,2025-11-19,Air Arabia Maroc,3O378,tanger,20:20:00,En hora,174,Airbus A320,Y,INT,Miércoles,Noche,0,0
311,2025-11-19,T'Way Air,TW408,seoul/incheon,20:30:00,Retrasado,294,BOEING 777-300ER,Y,INT,Miércoles,Noche,0,0
312,2025-11-19,Air Serbia,JU585,belgrade,20:35:00,En hora,144,Airbus A319,Y,INT,Miércoles,Noche,0,0
313,2025-11-19,Grupo wizz,W62378,budapest,20:45:00,Retrasado,239,Airbus A321neo,S,EU,Miércoles,Noche,0,0
314,2025-11-19,Transavia,TO4759,paris,20:50:00,Retrasado,186,Airbus A320neo,S,EU,Miércoles,Noche,0,0
315,2025-11-19,Grupo easy,U22326,london,20:55:00,En hora,156,Airbus A319,M,INT,Miércoles,Noche,0,0
316,2025-11-19,Grupo easy,EC1380,geneva,21:15:00,Retrasado,180,Airbus A320,R,EU,Miércoles,Noche,0,0
317,2025-11-19,Grupo wizz,W43406,cluj-napoca,21:25:00,Retrasado,180,Airbus A320,U,EU,Miércoles,Noche,0,0
318,2025-11-19,Grupo wizz,W46020,rome,21:35:00,En hora,239,Airbus A321neo,R,EU,Miércoles,Noche,0,0
319,2025-11-19,Grupo Ryanair,FR6394,dublin,22:05:00,En hora,189,Boeing 737-800,W,INT,Miércoles,Noche,0,0
320,2025-11-20,Grupo Ryanair,FR8215,london,06:00:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Mañana,0,0
321,2025-11-20,Grupo Ryanair,FR2918,brussels,06:05:00,En hora,189,Boeing 737-800,U,EU,Jueves,Mañana,0,0
322,2025-11-20,Grupo easy,EC7105,geneva,06:10:00,En hora,156,Airbus A319,R,EU,Jueves,Mañana,0,0
323,2025-11-20,Grupo Ryanair,FR3976,dublin,06:15:00,En hora,197,Boeing 737 MAX 8,W,INT,Jueves,Mañana,0,0
324,2025-11-20,Grupo easy,EC7191,glasgow,06:40:00,En hora,156,Airbus A319,R,EU,Jueves,Mañana,0,0
325,2025-11-20,Grupo Ryanair,FR3049,krakow,06:40:00,En hora,197,Boeing 737 MAX 8,S,EU,Jueves,Mañana,0,0
326,2025-11-20,Grupo Ryanair,FR3028,ibiza,06:45:00,En hora,189,Boeing 737-800,S,NAC,Jueves,Mañana,0,0
327,2025-11-20,Grupo Ryanair,LW2495,palma de mallorca,07:20:00,En hora,180,Airbus A320,R,NAC,Jueves,Mañana,0,0
328,2025-11-20,Grupo Ryanair,FR133,berlin,07:25:00,En hora,189,Boeing 737-800,U,EU,Jueves,Mañana,0,0
329,2025-11-20,Grupo easy,EC7101,"basel, switzerland/mulhouse",07:30:00,En hora,156,Airbus A319,R,EU,Jueves,Mañana,0,0
330,2025-11-20,Grupo easy,EC7151,milan,07:30:00,Retrasado,156,Airbus A319,R,EU,Jueves,Mañana,0,0
331,2025-11-20,Grupo Ryanair,FR2507,cologne-bonn,07:45:00,En hora,197,Boeing 737 MAX 8,S,EU,Jueves,Mañana,0,0
332,2025-11-20,Norwegian Air Sweden AOC,D85510,copenhagen,07:55:00,En hora,189,Boeing 737-800,S,EU,Jueves,Mañana,0,0
333,2025-11-20,Grupo Ryanair,FR575,bologna,08:05:00,En hora,189,Boeing 737-800,S,EU,Jueves,Mañana,0,0
334,2025-11-20,Grupo Ryanair,FR774,torino,08:05:00,Retrasado,189,Boeing 737-800,U,EU,Jueves,Mañana,0,0
335,2025-11-20,Grupo Ryanair,FR3928,trieste,08:40:00,En hora,189,Boeing 737-800,U,EU,Jueves,Mañana,0,0
336,2025-11-20,Grupo Ryanair,FR6973,rome,08:40:00,En hora,189,Boeing 737-800,S,EU,Jueves,Mañana,0,0
337,2025-11-20,Grupo wizz,W43938,chisinau,09:00:00,Retrasado,180,Airbus A320,Y,INT,Jueves,Mañana,0,0
338,2025-11-20,Grupo Ryanair,FR5710,napoli,09:05:00,En hora,189,Boeing 737-800,S,EU,Jueves,Mañana,0,0
339,2025-11-20,Grupo wizz,W62048,krakow,09:05:00,Retrasado,239,Airbus A321neo,U,EU,Jueves,Mañana,0,0
340,2025-11-20,Grupo Ryanair,LW12,vienna,09:10:00,Retrasado,180,Airbus A320,U,EU,Jueves,Mañana,0,0
341,2025-11-20,Grupo wizz,W61914,vilnius,09:20:00,Retrasado,239,Airbus A321neo,S,EU,Jueves,Mañana,0,0
342,2025-11-20,Grupo wizz,W43176,bucharest,09:25:00,Retrasado,239,Airbus A321neo,U,EU,Jueves,Mañana,0,0
343,2025-11-20,Grupo wizz,W62376,budapest,09:25:00,Retrasado,239,Airbus A321neo,U,EU,Jueves,Mañana,0,0
344,2025-11-20,Grupo Ryanair,FR3320,milan,09:30:00,En hora,189,Boeing 737-800,U,EU,Jueves,Mañana,0,0
345,2025-11-20,Grupo wizz,W42938,vienna,09:35:00,Retrasado,239,Airbus A321neo,S,EU,Jueves,Mañana,0,0
346,2025-11-20,Air Serbia,JU581,belgrade,09:55:00,Retrasado,144,Airbus A319,W,INT,Jueves,Mañana,0,0
347,2025-11-20,Grupo easy,EC7656,lisbon,10:00:00,En hora,230,Airbus A321,R,EU,Jueves,Mañana,0,0
348,2025-11-20,Grupo Ryanair,FR1279,copenhagen,10:00:00,En hora,197,Boeing 737 MAX 8,S,EU,Jueves,Mañana,0,0
349,2025-11-20,Transavia,HV5132,amsterdam,10:05:00,Retrasado,232,Airbus A321neo,S,EU,Jueves,Mañana,0,0
350,2025-11-20,Grupo wizz,W61476,warsaw,10:15:00,Retrasado,239,Airbus A321neo,U,EU,Jueves,Mañana,0,0
351,2025-11-20,Grupo Ryanair,FR1165,sevilla,10:20:00,Retrasado,189,Boeing 737-800,U,NAC,Jueves,Mañana,0,0
352,2025-11-20,Grupo Ryanair,FR3121,paris,10:25:00,En hora,189,Boeing 737-800,U,EU,Jueves,Mañana,0,0
353,2025-11-20,Grupo Ryanair,RR8384,budapest,10:25:00,Retrasado,189,Boeing 737-800,S,EU,Jueves,Mañana,0,0
354,2025-11-20,Grupo easy,U28056,london,10:35:00,En hora,186,Airbus A320neo,M,INT,Jueves,Mañana,0,0
355,2025-11-20,Grupo easy,U25716,southend,10:40:00,En hora,186,Airbus A320neo,M,INT,Jueves,Mañana,0,0
356,2025-11-20,Azerbaijan Airlines,J246,baku,10:45:00,Retrasado,186,Airbus A320neo,W,INT,Jueves,Mañana,0,0
357,2025-11-20,Grupo Ryanair,FR3792,birmingham,11:00:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Mañana,0,0
358,2025-11-20,Grupo Ryanair,FR4545,porto,11:00:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Mañana,0,0
359,2025-11-20,Grupo easy,U22704,bristol,11:05:00,En hora,180,Airbus A320,M,INT,Jueves,Mañana,0,0
360,2025-11-20,Grupo Ryanair,FR3076,stockholm,11:10:00,Retrasado,189,Boeing 737-800,U,EU,Jueves,Mañana,0,0
361,2025-11-20,Grupo Ryanair,FR483,malaga,11:10:00,En hora,189,Boeing 737-800,S,NAC,Jueves,Mañana,0,0
362,2025-11-20,Grupo Ryanair,FR6597,manchester,11:20:00,Retrasado,189,Boeing 737-800,Y,INT,Jueves,Mañana,0,0
363,2025-11-20,Aer Lingus,EI563,dublin,11:30:00,En hora,174,Airbus A320,Y,INT,Jueves,Mañana,0,0
364,2025-11-20,Jet2,LS1338,birmingham,11:30:00,Retrasado,189,Boeing 737-800,W,INT,Jueves,Mañana,0,0
365,2025-11-20,Grupo easy,EC7131,nice/cote d'azur,12:00:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde,0,0
366,2025-11-20,Grupo easy,EC8064,london,12:10:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde,0,0
367,2025-11-20,Grupo Ryanair,FR2239,marrakech,12:30:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde,0,0
368,2025-11-20,Grupo Ryanair,FR3160,bristol,12:45:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde,0,0
369,2025-11-20,Pegasus Airlines,PC1092,istanbul,12:45:00,Retrasado,239,Airbus A321neo,W,INT,Jueves,Tarde,0,0
370,2025-11-20,Grupo wizz,W67022,bratislava,12:55:00,En hora,239,Airbus A321neo,U,EU,Jueves,Tarde,0,0
371,2025-11-20,Grupo Ryanair,FR1681,frankfurt-hahn,13:00:00,En hora,189,Boeing 737-800,R,EU,Jueves,Tarde,0,0
372,2025-11-20,Volotea,V71445,olbia,13:05:00,En hora,180,Airbus A320,S,EU,Jueves,Tarde,0,0
373,2025-11-20,Norwegian Air Sweden AOC,D81741,oslo,13:25:00,En hora,189,Boeing 737 MAX 8,U,EU,Jueves,Tarde,0,0
374,2025-11-20,Eurowings,EW521,cologne-bonn,13:25:00,Retrasado,150,Airbus A319,S,EU,Jueves,Tarde,0,0
375,2025-11-20,Grupo Ryanair,FR3039,prague,13:30:00,En hora,197,Boeing 737 MAX 8,S,EU,Jueves,Tarde,0,0
376,2025-11-20,Luxair,LG3592,luxembourg,13:35:00,Retrasado,76,de Havilland Dash 8-400,U,EU,Jueves,Tarde,0,0
377,2025-11-20,Grupo Ryanair,FR269,milan,13:40:00,En hora,189,Boeing 737-800,S,EU,Jueves,Tarde,0,0
378,2025-11-20,Grupo Ryanair,FR6267,edinburgh,13:45:00,Retrasado,197,Boeing 737 MAX 8,Y,INT,Jueves,Tarde,0,0
379,2025-11-20,Grupo Ryanair,FR846,milan,13:45:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Tarde,0,0
380,2025-11-20,Transavia,TO4755,paris,13:45:00,Retrasado,186,Airbus A320neo,U,EU,Jueves,Tarde,0,0
381,2025-11-20,Jet2,LS804,manchester,13:50:00,Retrasado,189,Boeing 737-800,Y,INT,Jueves,Tarde,0,0
382,2025-11-20,Grupo Ryanair,FR2233,al aaroui,14:00:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde,0,0
383,2025-11-20,Air Baltic,BT684,riga,14:05:00,En hora,148,Airbus A220-300,U,EU,Jueves,Tarde,0,0
384,2025-11-20,Grupo easy,EC7153,milan,14:10:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde,0,0
385,2025-11-20,SunExpress,XQ895,izmir,14:15:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde,0,0
386,2025-11-20,Kuwait Airways,KU136,kuwait city,14:25:00,En hora,278,Airbus A330-900,W,INT,Jueves,Tarde,0,0
387,2025-11-20,Norwegian Air Sweden AOC,D85502,stockholm,14:40:00,Retrasado,189,Boeing 737-800,R,EU,Jueves,Tarde,0,0
388,2025-11-20,Bluebird Airways,BZ251,tel aviv,14:45:00,En hora,189,Boeing 737-800,W,INT,Jueves,Tarde,0,0
389,2025-11-20,Eurowings,EW7521,hamburg,14:45:00,Retrasado,180,Airbus A320,U,EU,Jueves,Tarde,0,0
390,2025-11-20,SmartWings,QS1059,prague,14:55:00,En hora,189,Boeing 737-800,S,EU,Jueves,Tarde,0,0
391,2025-11-20,Grupo Ryanair,FR3189,fes,15:00:00,En hora,189,Boeing 737-800,Y,INT,Jueves,Tarde,0,0
392,2025-11-20,Grupo Ryanair,FR149,berlin,15:40:00,En hora,189,Boeing 737-800,S,EU,Jueves,Tarde,0,0
393,2025-11-20,Grupo wizz,W46728,venice,15:40:00,En hora,239,Airbus A321neo,U,EU,Jueves,Tarde,0,0
394,2025-11-20,Grupo Ryanair,FR2922,brussels,16:05:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
395,2025-11-20,Volotea,V73573,asturias,16:05:00,En hora,156,Airbus A319,S,NAC,Jueves,Tarde,0,0
396,2025-11-20,Volotea,V73700,vitoria,16:15:00,En hora,180,Airbus A320,S,NAC,Jueves,Tarde,0,0
397,2025-11-20,Grupo Ryanair,FR9045,london,16:30:00,En hora,197,Boeing 737 MAX 8,W,INT,Jueves,Tarde,0,0
398,2025-11-20,Grupo Ryanair,FR9913,tallinn,16:30:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Tarde,0,0
399,2025-11-20,Grupo Ryanair,FR4585,porto,16:35:00,En hora,197,Boeing 737 MAX 8,U,EU,Jueves,Tarde,0,0
400,2025-11-20,Grupo easy,EC1378,geneva,16:50:00,En hora,180,Airbus A320,R,EU,Jueves,Tarde,0,0
401,2025-11-20,Grupo Ryanair,FR2098,bologna,17:15:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
402,2025-11-20,Grupo easy,EC7173,berlin,17:25:00,En hora,156,Airbus A319,R,EU,Jueves,Tarde,0,0
403,2025-11-20,Grupo Ryanair,RR8394,budapest,17:30:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
404,2025-11-20,Volotea,V72327,strasbourg,17:30:00,En hora,180,Airbus A320,S,EU,Jueves,Tarde,0,0
405,2025-11-20,Transavia,HV5136,amsterdam,17:45:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
406,2025-11-20,Grupo Ryanair,RR6300,sofia,17:45:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
407,2025-11-20,Grupo Ryanair,FR5718,bratislava,18:00:00,En hora,189,Boeing 737-800,U,EU,Jueves,Tarde,0,0
